"","Name","Company","State","City","Salary","Location","Url"
"699","Business Analyst","DUCA  NEW","","Toronto","","Toronto","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=4120&s=58&guid=0000016162a812c28dc829fb032de655&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6f6da6a8&cb=1517778638039&jobListingId=2561241277"
"700","Business Analyst","Just Energy","","Mississauga","","Mississauga","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=3949&s=58&guid=0000016162a812c28dc829fb032de655&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_74323581&cb=1517778638040&jobListingId=2306180959"
"701","Business Analyst","Gevity Consulting Inc.","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=4341&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_668e9417&cb=1517778607047&jobListingId=2261908093"
"702","Business Analyst","Procom  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=178789&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c7b99bda&cb=1517778607049&jobListingId=2651309548"
"703","Business Analyst","Robert Half Management Resources","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=133516&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b6ad1212&cb=1517778607050&jobListingId=2646690166"
"704","Analyst, Security Business","Suncor","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=176621&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_43d93035&cb=1517778607052&jobListingId=2644690816"
"705","Business Analyst","Ness USA INc","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=305740&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_31780939&cb=1517778607054&jobListingId=2649868019"
"706","Junior Data Analyst","The Aurum Group","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=221861&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_140da0d4&cb=1517778607055&jobListingId=2645047075"
"707","Business Analyst Advanced Analytics","IBM","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=140152&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3716e7f3&cb=1517778607056&jobListingId=2640608389"
"708","Business Systems Analyst","Canadian Natural Resources  HOT","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=134315&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8785b5db&cb=1517778607058&jobListingId=2618862379"
"709","Business-Analyst","Vantix Systems","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_81d78c50&cb=1517778607059&jobListingId=2552880851"
"710","Business Analyst - Financials and Project Controls","TransCanada","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_75589739&cb=1517778607061&jobListingId=2649889968"
"711","Business Development Analyst","Tundra Process Solutions Ltd.","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=14295&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_d59853ea&cb=1517778607064&jobListingId=2551279174"
"712","HRMS Business Analyst","Calgary Board of Education  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=4468&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ee133882&cb=1517778607065&jobListingId=2651508480"
"713","Infrastructure Business Analyst","Eagle Professional Resources","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ba1a3678&cb=1517778607067&jobListingId=2650711664"
"714","Analyst, CXL","Suncor  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=176621&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9fcb5f75&cb=1517778607069&jobListingId=2653854385"
"715","Analyst, Business Planning and Developm","Pembina  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=186496&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f5158d3f&cb=1517778607070&jobListingId=2654946870"
"716","Business Systems Analyst","Procom","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=178789&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7963582e&cb=1517778607071&jobListingId=2650211872"
"717","Systems Business Analyst","Robert Half Management Resources","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=133516&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e93813bd&cb=1517778607073&jobListingId=2643920948"
"718","Business Analyst with Sailpoint","Continental Technology Solutions","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_08a41536&cb=1517778607075&jobListingId=2492142053"
"719","Project Business Analyst","Stantec","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=4008&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bd58d073&cb=1517778607077&jobListingId=2600405716"
"720","Workflow Analyst","ATB Financial  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=154425&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_16ef0987&cb=1517778607078&jobListingId=2653515592"
"721","Management Consulting-Business Analyst","Enterprise Service Solutions","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=305740&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7e309b36&cb=1517778607079&jobListingId=2649867476"
"722","Agile Business Analyst - SaaS","Kudos Inc.  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=66506&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_baadedbd&cb=1517778607081&jobListingId=2653921160"
"723","Financial Business Analyst","Gevity Consulting Inc.","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=4345&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3da69774&cb=1517778607082&jobListingId=2640561732"
"724","Analyst, Business Planning and Developm","Pembina Pipelines  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=4127&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_797a53c3&cb=1517778607084&jobListingId=2653365928"
"725","Software Sales Consultant","Ricoh Canada","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=248169&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_39cc2d5b&cb=1517778607085&jobListingId=2580776460"
"726","Business Intelligence Analyst","ATB Financial","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=134028&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dbe6c7bb&cb=1517778607087&jobListingId=2650516480"
"727","Technical Business Analyst","TEEMA Solutions Group","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a438497d&cb=1517778607089&jobListingId=2639163468"
"728","IAM Business Analyst And Architect","Continental Technology Solutions","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bd882724&cb=1517778607091&jobListingId=2548887161"
"729","Senior Business Analyst","Gevity Consulting Inc.","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=4341&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_b59b40a8&cb=1517778607093&jobListingId=2261908102"
"730","Project Business Analyst","Stantec System","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=52448&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a59f073b&cb=1517778607095&jobListingId=2601024526"
"731","Business Analyst","ATB Financial  HOT","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=154425&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7d606d76&cb=1517778614399&jobListingId=2644203483"
"732","Business Analyst","Robert Half Technology","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=133516&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c73e1af3&cb=1517778614400&jobListingId=2633133931"
"733","Business Analyst","University of Alberta  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_90813f6b&cb=1517778614401&jobListingId=2652208831"
"734","Business Analyst","Brainhunter","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_13ae64da&cb=1517778614402&jobListingId=2649854228"
"735","Business-Analyst","Vantix Systems","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_afebecaa&cb=1517778614404&jobListingId=2461958106"
"736","Business Analyst","Continental Technology Solutions  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c01c6099&cb=1517778614406&jobListingId=2652079611"
"737","Business Analyst","JV Driver  NEW","","Leduc","","Leduc","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=186496&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b8891cc6&cb=1517778614407&jobListingId=2654948332"
"738","Business Analyst","SMS Equipment","","Acheson","","Acheson","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=4121&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9781cac8&cb=1517778614408&jobListingId=2640185356"
"739","Senior Business Analyst","Canadian Western Bank","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=148256&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1cc876e0&cb=1517778614409&jobListingId=2637319001"
"740","Business Analyst II","TELUS","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=102921&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_137dde3f&cb=1517778614410&jobListingId=2598488924"
"741","Business-Analysts","Vantix Systems","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_20ead5a2&cb=1517778614411&jobListingId=2388876489"
"742","Senior Business Analyst","Procom  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=178789&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6a8ad4fa&cb=1517778614412&jobListingId=2652720518"
"743","Business Systems Analyst - Simcorp Dimension","inSync  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=186496&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_22ca00b4&cb=1517778614413&jobListingId=2654948355"
"744","Business Analyst III","Robert Half Technology","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=133516&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4de180e5&cb=1517778614414&jobListingId=2640524944"
"745","Technical Analyst / Business Analyst - Intermediate","Kemkar Projects/ Contract with with Government cli","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=186496&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a69a36ac&cb=1517778614416&jobListingId=2654947893"
"746","analyst, business management","PROCOM  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=178789&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_56707112&cb=1517778614417&jobListingId=2651252057"
"747","Business Analyst (ERP)","TEEMA Solutions Group","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_773a98aa&cb=1517778614418&jobListingId=2643749963"
"748","Network Analyst I","Servus Credit Union","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=266591&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_0093a379&cb=1517778614420&jobListingId=2646396285"
"749","Operations Analyst","Uline  HOT","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=68570&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1012f17c&cb=1517778614421&jobListingId=2577322789"
"750","Senior Business Analyst","Fujitsu","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=102921&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fa3f71ea&cb=1517778614422&jobListingId=2649310528"
"751","Senior Financial Consultant","MD Financial Management Inc.","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=308872&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6f5f3117&cb=1517778614423&jobListingId=2570341648"
"752","Business Analyst  GM:BA:A","ARC Business Solutions  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_741cca69&cb=1517778614425&jobListingId=2650794333"
"753","Entry Level Account Manager (HS Sales Consultant)","Hilti North America  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=291816&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1dddb710&cb=1517778614426&jobListingId=2653010004"
"754","SimCorp Business Systems Analyst -AIM","OCI Inc.","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=178789&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_339048f3&cb=1517778614428&jobListingId=2650249134"
"755","Business Analyst -AIM","OCI Inc.","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=178789&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3ca85c5d&cb=1517778614429&jobListingId=2638086877"
"756","Senior Business Analyst","Gevity Consulting","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8da16bc4&cb=1517778614431&jobListingId=2230515126"
"757","Business Systems Analyst (TIBCO)","Alberta Investment Management Corporation  NEW","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e26448d7&cb=1517778614433&jobListingId=2651913456"
"758","Business Analyst Work Experience Student (Parks and Roads Services)","City of Edmonton","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=102921&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_030a5f9b&cb=1517778614434&jobListingId=2646442958"
"759","analyst, systems","Procom","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=178789&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2d9a93a7&cb=1517778614435&jobListingId=2638087120"
"760","Business Systems Analyst","TEEMA Solutions Group","","Edmonton","","Edmonton","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=4120&s=58&guid=0000016162a7b6488db249a42b25528a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c09b307f&cb=1517778614437&jobListingId=2563878501"
"761","Business Analyst","EastLink","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=186601&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_83d9f23a&cb=1517778622065&jobListingId=2645530724"
"762","Business Analyst","Sierra Systems  NEW","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=3949&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c3ca7e3a&cb=1517778622067&jobListingId=2607419503"
"763","Technical Business Analyst","Lixar IT","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=4120&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_189a4cb6&cb=1517778622068&jobListingId=2572153890"
"764","Product Owner/Business Analyst","T4G Limited","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=93842&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a939690c&cb=1517778622069&jobListingId=2648467162"
"765","Business Systems Analyst","Lifemark Health Group  NEW","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=4128&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_55a65e27&cb=1517778622070&jobListingId=2652085105"
"766","Cybersecurity Analyst","GoSecure","","Dartmouth","","Dartmouth","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=282217&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_effb8b10&cb=1517778622071&jobListingId=2588996832"
"767","Senior Business Analyst - Mariner Innovations","Mariner Innovations","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=4134&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_6ff24f09&cb=1517778622072&jobListingId=2651827091"
"768","Senior Business Analyst","Gevity Consulting Inc.","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=4341&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_198c84ec&cb=1517778622073&jobListingId=2275576472"
"769","Technical Business Analyst","EastLink","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=186601&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_94a97bbd&cb=1517778622075&jobListingId=2562505097"
"770","Junior Business Analyst","MOBIA Technology Innovations  NEW","","Dartmouth","","Dartmouth","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=186496&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_707cf4ea&cb=1517778622076&jobListingId=2654951187"
"771","Senior Analyst","Altus Group","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=4130&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2baea246&cb=1517778622077&jobListingId=2645279185"
"772","Business Development Analyst (one-year Term)","Nova Scotia Business Inc.  NEW","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=186496&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8d282b06&cb=1517778622079&jobListingId=2654951234"
"773","Business Architect","High Liner Foods","","Halifax","","Halifax","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=4121&s=58&guid=0000016162a7d3598db91cdbed4d9f4a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3a4e3cba&cb=1517778622080&jobListingId=2281292784"
